id,sequence,task,choices,response,response_type,domain,enc_task,enc_response,rt,confidence,confidence_time,correct,valid,age,gender,education,puzzles,maths,condition,experience,strategies,system12,unfocused,adjusted,helpful
CTMRWUNKVX,9,No;dentists;actors/No;dentists;buyers,NVC|Some;buyers;actors|No;buyers;actors|Some not;buyers;actors|All;actors;buyers|Some;actors;buyers|No;actors;buyers|Some not;actors;buyers|All;buyers;actors,NVC,single-choice,syllogistic,EE4,NVC,9.80073333330954,,,True,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,10,Some not;actuaries;riders/Some not;actuaries;designers,NVC|Some;designers;riders|No;designers;riders|Some not;designers;riders|All;riders;designers|Some;riders;designers|No;riders;designers|Some not;riders;designers|All;designers;riders,Some not;designers;riders,single-choice,syllogistic,OO4,Oca,24.10048066667744,,,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,11,No;cyclists;lifeguards/Some;divers;cyclists,NVC|Some;divers;lifeguards|No;divers;lifeguards|Some not;divers;lifeguards|All;lifeguards;divers|Some;lifeguards;divers|No;lifeguards;divers|Some not;lifeguards;divers|All;divers;lifeguards,No;divers;lifeguards,single-choice,syllogistic,EI2,Eca,13.967733333309724,,,False,True,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,12,Some;climbers;secretaries/Some;fencers;climbers,NVC|Some;fencers;secretaries|No;fencers;secretaries|Some not;fencers;secretaries|All;secretaries;fencers|Some;secretaries;fencers|No;secretaries;fencers|Some not;secretaries;fencers|All;fencers;secretaries,Some;fencers;secretaries,single-choice,syllogistic,II2,Ica,20.71707966665457,,,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,13,No;scientists;chefs/Some;runners;chefs,NVC|Some;runners;scientists|No;runners;scientists|Some not;runners;scientists|All;scientists;runners|Some;scientists;runners|No;scientists;runners|Some not;scientists;runners|All;runners;scientists,No;runners;scientists,single-choice,syllogistic,EI3,Eca,29.21816766671365,,,False,True,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,14,All;dancers;editors/No;scholars;editors,NVC|Some;scholars;dancers|No;scholars;dancers|Some not;scholars;dancers|All;dancers;scholars|Some;dancers;scholars|No;dancers;scholars|Some not;dancers;scholars|All;scholars;dancers,No;scholars;dancers,single-choice,syllogistic,AE3,Eca,7.083474333365735,,,True,True,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,15,Some not;actors;painters/Some;painters;workers,NVC|Some;workers;actors|No;workers;actors|Some not;workers;actors|All;actors;workers|Some;actors;workers|No;actors;workers|Some not;actors;workers|All;workers;actors,Some;actors;workers,single-choice,syllogistic,OI1,Iac,14.033612666646874,,,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,16,Some;cleaners;mayors/No;models;cleaners,NVC|Some;models;mayors|No;models;mayors|Some not;models;mayors|All;mayors;models|Some;mayors;models|No;mayors;models|Some not;mayors;models|All;models;mayors,No;mayors;models,single-choice,syllogistic,IE2,Eac,10.800214666644823,,,False,True,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,17,All;dancers;boxers/Some;typists;boxers,NVC|Some;typists;dancers|No;typists;dancers|Some not;typists;dancers|All;dancers;typists|Some;dancers;typists|No;dancers;typists|Some not;dancers;typists|All;typists;dancers,Some;typists;dancers,single-choice,syllogistic,AI3,Ica,12.133574666778397,,,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,18,No;clerks;managers/All;clerks;models,NVC|Some;models;managers|No;models;managers|Some not;models;managers|All;managers;models|Some;managers;models|No;managers;models|Some not;managers;models|All;models;managers,No;managers;models,single-choice,syllogistic,EA4,Eac,10.117388333280942,,,False,True,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,19,Some;soldiers;assistants/All;assistants;barbers,NVC|Some;barbers;soldiers|No;barbers;soldiers|Some not;barbers;soldiers|All;soldiers;barbers|Some;soldiers;barbers|No;soldiers;barbers|Some not;soldiers;barbers|All;barbers;soldiers,Some;soldiers;barbers,single-choice,syllogistic,IA1,Iac,18.734350333293587,,,True,True,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,20,All;packers;tutors/Some not;tutors;butchers,NVC|Some;butchers;packers|No;butchers;packers|Some not;butchers;packers|All;packers;butchers|Some;packers;butchers|No;packers;butchers|Some not;packers;butchers|All;butchers;packers,Some not;packers;butchers,single-choice,syllogistic,AO1,Oac,17.333678666631695,,,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,21,Some;counselors;analysts/All;opticians;counselors,NVC|Some;opticians;analysts|No;opticians;analysts|Some not;opticians;analysts|All;analysts;opticians|Some;analysts;opticians|No;analysts;opticians|Some not;analysts;opticians|All;opticians;analysts,Some;opticians;analysts,single-choice,syllogistic,IA2,Ica,24.051695333322172,,,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,22,No;carpenters;linguists/No;divers;linguists,NVC|Some;divers;carpenters|No;divers;carpenters|Some not;divers;carpenters|All;carpenters;divers|Some;carpenters;divers|No;carpenters;divers|Some not;carpenters;divers|All;divers;carpenters,NVC,single-choice,syllogistic,EE3,NVC,5.433441333254169,,,True,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,23,All;architects;boxers/Some;runners;architects,NVC|Some;runners;boxers|No;runners;boxers|Some not;runners;boxers|All;boxers;runners|Some;boxers;runners|No;boxers;runners|Some not;boxers;runners|All;runners;boxers,Some;runners;boxers,single-choice,syllogistic,AI2,Ica,8.034309333284666,,,True,True,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,24,No;golfers;scientists/Some;golfers;workers,NVC|Some;workers;scientists|No;workers;scientists|Some not;workers;scientists|All;scientists;workers|Some;scientists;workers|No;scientists;workers|Some not;scientists;workers|All;workers;scientists,Some not;workers;scientists,single-choice,syllogistic,EI4,Oca,13.584106333335457,,,True,True,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,25,Some not;pilots;tailors/Some;singers;pilots,NVC|Some;singers;tailors|No;singers;tailors|Some not;singers;tailors|All;tailors;singers|Some;tailors;singers|No;tailors;singers|Some not;tailors;singers|All;singers;tailors,Some not;singers;tailors,single-choice,syllogistic,OI2,Oca,10.500778333266654,,,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,26,Some;waiters;managers/Some not;waiters;brokers,NVC|Some;brokers;managers|No;brokers;managers|Some not;brokers;managers|All;managers;brokers|Some;managers;brokers|No;managers;brokers|Some not;managers;brokers|All;brokers;managers,Some not;managers;brokers,single-choice,syllogistic,IO4,Oac,11.167507333358238,,,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,27,Some not;auditors;cleaners/No;painters;cleaners,NVC|Some;painters;auditors|No;painters;auditors|Some not;painters;auditors|All;auditors;painters|Some;auditors;painters|No;auditors;painters|Some not;auditors;painters|All;painters;auditors,Some not;painters;auditors,single-choice,syllogistic,OE3,Oca,14.300855333288759,,,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,28,No;clerks;auditors/All;cashiers;clerks,NVC|Some;cashiers;auditors|No;cashiers;auditors|Some not;cashiers;auditors|All;auditors;cashiers|Some;auditors;cashiers|No;auditors;cashiers|Some not;auditors;cashiers|All;cashiers;auditors,No;cashiers;auditors,single-choice,syllogistic,EA2,Eca,16.41699366668892,,,True,True,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,29,Some;investors;bakers/All;sailors;bakers,NVC|Some;sailors;investors|No;sailors;investors|Some not;sailors;investors|All;investors;sailors|Some;investors;sailors|No;investors;sailors|Some not;investors;sailors|All;sailors;investors,Some;investors;sailors,single-choice,syllogistic,IA3,Iac,17.73430433340899,,,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,30,Some;engineers;campers/Some not;fencers;engineers,NVC|Some;fencers;campers|No;fencers;campers|Some not;fencers;campers|All;campers;fencers|Some;campers;fencers|No;campers;fencers|Some not;campers;fencers|All;fencers;campers,Some;fencers;campers,single-choice,syllogistic,IO2,Ica,36.41915966669784,,,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,31,All;porters;judges/Some not;brewers;porters,NVC|Some;brewers;judges|No;brewers;judges|Some not;brewers;judges|All;judges;brewers|Some;judges;brewers|No;judges;brewers|Some not;judges;brewers|All;brewers;judges,Some;judges;brewers,single-choice,syllogistic,AO2,Iac,13.73438233335835,,,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,32,Some not;tellers;carpenters/No;tellers;artists,NVC|Some;artists;carpenters|No;artists;carpenters|Some not;artists;carpenters|All;carpenters;artists|Some;carpenters;artists|No;carpenters;artists|Some not;carpenters;artists|All;artists;carpenters,Some not;artists;carpenters,single-choice,syllogistic,OE4,Oca,30.18393500006224,,,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,33,All;agents;secretaries/Some not;agents;brokers,NVC|Some;brokers;secretaries|No;brokers;secretaries|Some not;brokers;secretaries|All;secretaries;brokers|Some;secretaries;brokers|No;secretaries;brokers|Some not;secretaries;brokers|All;brokers;secretaries,Some not;secretaries;brokers,single-choice,syllogistic,AO4,Oac,28.185300333341225,,,True,True,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,34,No;mayors;cooks/No;cooks;swimmers,NVC|Some;swimmers;mayors|No;swimmers;mayors|Some not;swimmers;mayors|All;mayors;swimmers|Some;mayors;swimmers|No;mayors;swimmers|Some not;mayors;swimmers|All;swimmers;mayors,Some;mayors;swimmers,single-choice,syllogistic,EE1,Iac,37.051549666802806,,,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,35,No;cooks;nurses/Some not;cooks;painters,NVC|Some;painters;nurses|No;painters;nurses|Some not;painters;nurses|All;nurses;painters|Some;nurses;painters|No;nurses;painters|Some not;nurses;painters|All;painters;nurses,No;nurses;painters,single-choice,syllogistic,EO4,Eac,11.100721333344882,,,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,36,All;nurses;actors/No;actors;drillers,NVC|Some;drillers;nurses|No;drillers;nurses|Some not;drillers;nurses|All;nurses;drillers|Some;nurses;drillers|No;nurses;drillers|Some not;nurses;drillers|All;drillers;nurses,No;nurses;drillers,single-choice,syllogistic,AE1,Eac,16.46795833333365,,,True,True,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,37,Some;farmers;assistants/No;scholars;assistants,NVC|Some;scholars;farmers|No;scholars;farmers|Some not;scholars;farmers|All;farmers;scholars|Some;farmers;scholars|No;farmers;scholars|Some not;farmers;scholars|All;scholars;farmers,Some not;farmers;scholars,single-choice,syllogistic,IE3,Oac,13.550816333373602,,,True,True,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,38,All;sculptors;potters/All;miners;potters,NVC|Some;miners;sculptors|No;miners;sculptors|Some not;miners;sculptors|All;sculptors;miners|Some;sculptors;miners|No;sculptors;miners|Some not;sculptors;miners|All;miners;sculptors,NVC,single-choice,syllogistic,AA3,NVC,7.9168243333895685,,,True,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,39,All;writers;poets/Some;writers;singers,NVC|Some;singers;poets|No;singers;poets|Some not;singers;poets|All;poets;singers|Some;poets;singers|No;poets;singers|Some not;poets;singers|All;singers;poets,Some;singers;poets,single-choice,syllogistic,AI4,Ica,37.452256333431365,,,True,True,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,40,No;doctors;planners/Some not;planners;typists,NVC|Some;typists;doctors|No;typists;doctors|Some not;typists;doctors|All;doctors;typists|Some;doctors;typists|No;doctors;typists|Some not;doctors;typists|All;typists;doctors,Some not;doctors;typists,single-choice,syllogistic,EO1,Oac,11.10090133341164,,,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,41,Some not;skaters;poets/Some;skaters;miners,NVC|Some;miners;poets|No;miners;poets|Some not;miners;poets|All;poets;miners|Some;poets;miners|No;poets;miners|Some not;poets;miners|All;miners;poets,NVC,single-choice,syllogistic,OI4,NVC,9.016845666567496,,,True,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,42,Some;boxers;actuaries/Some;opticians;actuaries,NVC|Some;opticians;boxers|No;opticians;boxers|Some not;opticians;boxers|All;boxers;opticians|Some;boxers;opticians|No;boxers;opticians|Some not;boxers;opticians|All;opticians;boxers,NVC,single-choice,syllogistic,II3,NVC,6.4167943332989825,,,True,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,43,Some not;bakers;sculptors/Some not;gamblers;bakers,NVC|Some;gamblers;sculptors|No;gamblers;sculptors|Some not;gamblers;sculptors|All;sculptors;gamblers|Some;sculptors;gamblers|No;sculptors;gamblers|Some not;sculptors;gamblers|All;gamblers;sculptors,Some not;gamblers;sculptors,single-choice,syllogistic,OO2,Oca,20.251517333348893,,,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,44,All;golfers;teachers/All;bankers;golfers,NVC|Some;bankers;teachers|No;bankers;teachers|Some not;bankers;teachers|All;teachers;bankers|Some;teachers;bankers|No;teachers;bankers|Some not;teachers;bankers|All;bankers;teachers,All;bankers;teachers,single-choice,syllogistic,AA2,Aca,8.517335333426786,,,True,True,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,45,Some not;dentists;lifeguards/No;plumbers;dentists,NVC|Some;plumbers;lifeguards|No;plumbers;lifeguards|Some not;plumbers;lifeguards|All;lifeguards;plumbers|Some;lifeguards;plumbers|No;lifeguards;plumbers|Some not;lifeguards;plumbers|All;plumbers;lifeguards,No;plumbers;lifeguards,single-choice,syllogistic,OE2,Eca,10.967405333240926,,,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,46,Some not;packers;porters/All;porters;hunters,NVC|Some;hunters;packers|No;hunters;packers|Some not;hunters;packers|All;packers;hunters|Some;packers;hunters|No;packers;hunters|Some not;packers;hunters|All;hunters;packers,Some not;packers;hunters,single-choice,syllogistic,OA1,Oac,61.37097733327053,,,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,47,All;surfers;planners/Some;planners;artists,NVC|Some;artists;surfers|No;artists;surfers|Some not;artists;surfers|All;surfers;artists|Some;surfers;artists|No;surfers;artists|Some not;surfers;artists|All;artists;surfers,Some;surfers;artists,single-choice,syllogistic,AI1,Iac,11.400624333342035,,,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,48,Some;teachers;golfers/Some not;bankers;golfers,NVC|Some;bankers;teachers|No;bankers;teachers|Some not;bankers;teachers|All;teachers;bankers|Some;teachers;bankers|No;teachers;bankers|Some not;teachers;bankers|All;bankers;teachers,Some;teachers;bankers,single-choice,syllogistic,IO3,Iac,18.417949666659347,34.0,3.4667360000610365,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,49,No;actors;nurses/No;drillers;actors,NVC|Some;drillers;nurses|No;drillers;nurses|Some not;drillers;nurses|All;nurses;drillers|Some;nurses;drillers|No;nurses;drillers|Some not;nurses;drillers|All;drillers;nurses,No;drillers;nurses,single-choice,syllogistic,EE2,Eca,10.284240333398252,51.0,2.333379999995229,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,50,No;scientists;golfers/Some not;workers;golfers,NVC|Some;workers;scientists|No;workers;scientists|Some not;workers;scientists|All;scientists;workers|Some;scientists;workers|No;scientists;workers|Some not;scientists;workers|All;workers;scientists,Some not;workers;scientists,single-choice,syllogistic,EO3,Oca,42.91865166668223,17.0,2.7339699999094,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,51,All;judges;porters/Some not;brewers;porters,NVC|Some;brewers;judges|No;brewers;judges|Some not;brewers;judges|All;judges;brewers|Some;judges;brewers|No;judges;brewers|Some not;judges;brewers|All;brewers;judges,Some not;brewers;judges,single-choice,syllogistic,AO3,Oca,21.217932333429953,37.0,1.9333719999790155,False,True,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,52,No;carpenters;linguists/Some;linguists;divers,NVC|Some;divers;carpenters|No;divers;carpenters|Some not;divers;carpenters|All;carpenters;divers|Some;carpenters;divers|No;carpenters;divers|Some not;carpenters;divers|All;divers;carpenters,No;carpenters;divers,single-choice,syllogistic,EI1,Eac,14.634663333376512,68.0,1.6500329999923677,False,True,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,53,All;chefs;trainers/All;chefs;bankers,NVC|Some;bankers;trainers|No;bankers;trainers|Some not;bankers;trainers|All;trainers;bankers|Some;trainers;bankers|No;trainers;bankers|Some not;trainers;bankers|All;bankers;trainers,NVC,single-choice,syllogistic,AA4,NVC,11.48356233342501,50.0,1.5839239999055834,False,True,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,54,Some not;surfers;boxers/Some;florists;boxers,NVC|Some;florists;surfers|No;florists;surfers|Some not;florists;surfers|All;surfers;florists|Some;surfers;florists|No;surfers;florists|Some not;surfers;florists|All;florists;surfers,NVC,single-choice,syllogistic,OI3,NVC,32.18566833337174,35.0,1.4000279999971368,False,False,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,55,All;painters;teachers/No;plumbers;painters,NVC|Some;plumbers;teachers|No;plumbers;teachers|Some not;plumbers;teachers|All;teachers;plumbers|Some;teachers;plumbers|No;teachers;plumbers|Some not;teachers;plumbers|All;plumbers;teachers,No;plumbers;teachers,single-choice,syllogistic,AE2,Eca,9.00070066670578,65.0,1.8000360000133482,False,True,20,female,high,no,no,control,no,2,4,2,,
CTMRWUNKVX,56,Some;cooks;mayors/All;cooks;swimmers,NVC|Some;swimmers;mayors|No;swimmers;mayors|Some not;swimmers;mayors|All;mayors;swimmers|Some;mayors;swimmers|No;mayors;swimmers|Some not;mayors;swimmers|All;swimmers;mayors,Some;swimmers;mayors,single-choice,syllogistic,IA4,Ica,8.350662333210293,57.0,1.816702999949452,False,True,20,female,high,no,no,control,no,2,4,2,,
